0, 0, Header, 1, 6, 480
1, 0, Start_track
1, 0, Title_t, "Drumset\000"
1, 0, Time_signature, 4, 2, 24, 8
1, 0, Key_signature, 0, "major"
1, 0, Tempo, 750000
1, 0, Control_c, 9, 121, 0
1, 0, Program_c, 9, 0
1, 0, Control_c, 9, 7, 100
1, 0, Control_c, 9, 10, 64
1, 0, Control_c, 9, 91, 0
1, 0, Control_c, 9, 93, 0
1, 0, MIDI_port, 0
1, 0, Note_on_c, 9, 49, 80
1, 0, Note_on_c, 9, 36, 80
1, 239, Note_on_c, 9, 49, 0
1, 240, Note_on_c, 9, 46, 80
1, 479, Note_on_c, 9, 46, 0
1, 480, Note_on_c, 9, 46, 80
1, 719, Note_on_c, 9, 36, 0
1, 719, Note_on_c, 9, 46, 0
1, 720, Note_on_c, 9, 46, 80
1, 720, Note_on_c, 9, 36, 80
1, 959, Note_on_c, 9, 46, 0
1, 959, Note_on_c, 9, 36, 0
1, 960, Note_on_c, 9, 38, 80
1, 960, Note_on_c, 9, 46, 80
1, 1199, Note_on_c, 9, 38, 0
1, 1199, Note_on_c, 9, 46, 0
1, 1200, Note_on_c, 9, 46, 80
1, 1439, Note_on_c, 9, 46, 0
1, 1440, Note_on_c, 9, 46, 80
1, 1679, Note_on_c, 9, 46, 0
1, 1680, Note_on_c, 9, 46, 80
1, 1680, Note_on_c, 9, 36, 80
1, 1919, Note_on_c, 9, 46, 0
1, 1919, Note_on_c, 9, 36, 0
1, 1920, Note_on_c, 9, 46, 80
1, 2159, Note_on_c, 9, 46, 0
1, 2160, Note_on_c, 9, 46, 80
1, 2160, Note_on_c, 9, 36, 80
1, 2399, Note_on_c, 9, 46, 0
1, 2400, Note_on_c, 9, 46, 80
1, 2639, Note_on_c, 9, 36, 0
1, 2639, Note_on_c, 9, 46, 0
1, 2640, Note_on_c, 9, 46, 80
1, 2640, Note_on_c, 9, 36, 80
1, 2879, Note_on_c, 9, 46, 0
1, 2879, Note_on_c, 9, 36, 0
1, 2880, Note_on_c, 9, 38, 80
1, 2880, Note_on_c, 9, 46, 80
1, 3119, Note_on_c, 9, 38, 0
1, 3119, Note_on_c, 9, 46, 0
1, 3120, Note_on_c, 9, 46, 80
1, 3359, Note_on_c, 9, 46, 0
1, 3360, Note_on_c, 9, 46, 80
1, 3360, Note_on_c, 9, 36, 80
1, 3599, Note_on_c, 9, 46, 0
1, 3600, Note_on_c, 9, 46, 80
1, 3839, Note_on_c, 9, 36, 0
1, 3839, Note_on_c, 9, 46, 0
1, 3840, Note_on_c, 9, 46, 80
1, 3840, Note_on_c, 9, 36, 80
1, 4079, Note_on_c, 9, 46, 0
1, 4080, Note_on_c, 9, 46, 80
1, 4319, Note_on_c, 9, 46, 0
1, 4320, Note_on_c, 9, 46, 80
1, 4559, Note_on_c, 9, 36, 0
1, 4559, Note_on_c, 9, 46, 0
1, 4560, Note_on_c, 9, 46, 80
1, 4560, Note_on_c, 9, 36, 80
1, 4799, Note_on_c, 9, 46, 0
1, 4799, Note_on_c, 9, 36, 0
1, 4800, Note_on_c, 9, 38, 80
1, 4800, Note_on_c, 9, 46, 80
1, 5039, Note_on_c, 9, 38, 0
1, 5039, Note_on_c, 9, 46, 0
1, 5040, Note_on_c, 9, 46, 80
1, 5279, Note_on_c, 9, 46, 0
1, 5280, Note_on_c, 9, 46, 80
1, 5519, Note_on_c, 9, 46, 0
1, 5520, Note_on_c, 9, 46, 80
1, 5520, Note_on_c, 9, 36, 80
1, 5759, Note_on_c, 9, 46, 0
1, 5759, Note_on_c, 9, 36, 0
1, 5760, Note_on_c, 9, 46, 80
1, 5999, Note_on_c, 9, 46, 0
1, 6000, Note_on_c, 9, 46, 80
1, 6000, Note_on_c, 9, 36, 80
1, 6239, Note_on_c, 9, 46, 0
1, 6240, Note_on_c, 9, 46, 80
